emotion,pixels,Usage
2,imagesFer/9577.png,Training
2,imagesFer/9578.png,Training
3,imagesFer/9579.png,Training
6,imagesFer/9580.png,Training
6,imagesFer/9581.png,Training
5,imagesFer/9582.png,Training
0,imagesFer/9583.png,Training
6,imagesFer/9584.png,Training
4,imagesFer/9585.png,Training
0,imagesFer/9586.png,Training
4,imagesFer/9587.png,Training
4,imagesFer/9588.png,Training
6,imagesFer/9589.png,Training
4,imagesFer/9590.png,Training
0,imagesFer/9591.png,Training
3,imagesFer/9592.png,Training
2,imagesFer/9593.png,Training
3,imagesFer/9594.png,Training
5,imagesFer/9595.png,Training
4,imagesFer/9596.png,Training
3,imagesFer/9597.png,Training
3,imagesFer/9598.png,Training
3,imagesFer/9599.png,Training
3,imagesFer/9600.png,Training
6,imagesFer/9601.png,Training
2,imagesFer/9602.png,Training
3,imagesFer/9603.png,Training
6,imagesFer/9604.png,Training
3,imagesFer/9605.png,Training
2,imagesFer/9606.png,Training
5,imagesFer/9607.png,Training
2,imagesFer/9608.png,Training
6,imagesFer/9609.png,Training
4,imagesFer/9610.png,Training
6,imagesFer/9611.png,Training
1,imagesFer/9612.png,Training
2,imagesFer/9613.png,Training
3,imagesFer/9614.png,Training
0,imagesFer/9615.png,Training
3,imagesFer/9616.png,Training
2,imagesFer/9617.png,Training
3,imagesFer/9618.png,Training
0,imagesFer/9619.png,Training
4,imagesFer/9620.png,Training
0,imagesFer/9621.png,Training
5,imagesFer/9622.png,Training
0,imagesFer/9623.png,Training
5,imagesFer/9624.png,Training
3,imagesFer/9625.png,Training
5,imagesFer/9626.png,Training
6,imagesFer/9627.png,Training
3,imagesFer/9628.png,Training
5,imagesFer/9629.png,Training
5,imagesFer/9630.png,Training
3,imagesFer/9631.png,Training
2,imagesFer/9632.png,Training
6,imagesFer/9633.png,Training
3,imagesFer/9634.png,Training
3,imagesFer/9635.png,Training
3,imagesFer/9636.png,Training
3,imagesFer/9637.png,Training
6,imagesFer/9638.png,Training
4,imagesFer/9639.png,Training
3,imagesFer/9640.png,Training
3,imagesFer/9641.png,Training
3,imagesFer/9642.png,Training
4,imagesFer/9643.png,Training
5,imagesFer/9644.png,Training
0,imagesFer/9645.png,Training
5,imagesFer/9646.png,Training
3,imagesFer/9647.png,Training
2,imagesFer/9648.png,Training
3,imagesFer/9649.png,Training
5,imagesFer/9650.png,Training
2,imagesFer/9651.png,Training
3,imagesFer/9652.png,Training
3,imagesFer/9653.png,Training
1,imagesFer/9654.png,Training
5,imagesFer/9655.png,Training
0,imagesFer/9656.png,Training
5,imagesFer/9657.png,Training
4,imagesFer/9658.png,Training
5,imagesFer/9659.png,Training
3,imagesFer/9660.png,Training
2,imagesFer/9661.png,Training
2,imagesFer/9662.png,Training
3,imagesFer/9663.png,Training
0,imagesFer/9664.png,Training
4,imagesFer/9665.png,Training
6,imagesFer/9666.png,Training
2,imagesFer/9667.png,Training
3,imagesFer/9668.png,Training
6,imagesFer/9669.png,Training
4,imagesFer/9670.png,Training
6,imagesFer/9671.png,Training
5,imagesFer/9672.png,Training
3,imagesFer/9673.png,Training
4,imagesFer/9674.png,Training
0,imagesFer/9675.png,Training
6,imagesFer/9676.png,Training
0,imagesFer/9677.png,Training
2,imagesFer/9678.png,Training
1,imagesFer/9679.png,Training
5,imagesFer/9680.png,Training
5,imagesFer/9681.png,Training
3,imagesFer/9682.png,Training
0,imagesFer/9683.png,Training
6,imagesFer/9684.png,Training
0,imagesFer/9685.png,Training
6,imagesFer/9686.png,Training
3,imagesFer/9687.png,Training
6,imagesFer/9688.png,Training
4,imagesFer/9689.png,Training
4,imagesFer/9690.png,Training
0,imagesFer/9691.png,Training
6,imagesFer/9692.png,Training
4,imagesFer/9693.png,Training
3,imagesFer/9694.png,Training
1,imagesFer/9695.png,Training
2,imagesFer/9696.png,Training
0,imagesFer/9697.png,Training
0,imagesFer/9698.png,Training
3,imagesFer/9699.png,Training
6,imagesFer/9700.png,Training
6,imagesFer/9701.png,Training
3,imagesFer/9702.png,Training
5,imagesFer/9703.png,Training
4,imagesFer/9704.png,Training
3,imagesFer/9705.png,Training
3,imagesFer/9706.png,Training
0,imagesFer/9707.png,Training
3,imagesFer/9708.png,Training
3,imagesFer/9709.png,Training
6,imagesFer/9710.png,Training
6,imagesFer/9711.png,Training
6,imagesFer/9712.png,Training
4,imagesFer/9713.png,Training
3,imagesFer/9714.png,Training
0,imagesFer/9715.png,Training
1,imagesFer/9716.png,Training
6,imagesFer/9717.png,Training
6,imagesFer/9718.png,Training
4,imagesFer/9719.png,Training
4,imagesFer/9720.png,Training
2,imagesFer/9721.png,Training
6,imagesFer/9722.png,Training
6,imagesFer/9723.png,Training
6,imagesFer/9724.png,Training
2,imagesFer/9725.png,Training
4,imagesFer/9726.png,Training
2,imagesFer/9727.png,Training
5,imagesFer/9728.png,Training
0,imagesFer/9729.png,Training
4,imagesFer/9730.png,Training
2,imagesFer/9731.png,Training
0,imagesFer/9732.png,Training
1,imagesFer/9733.png,Training
4,imagesFer/9734.png,Training
2,imagesFer/9735.png,Training
6,imagesFer/9736.png,Training
4,imagesFer/9737.png,Training
1,imagesFer/9738.png,Training
4,imagesFer/9739.png,Training
3,imagesFer/9740.png,Training
0,imagesFer/9741.png,Training
5,imagesFer/9742.png,Training
0,imagesFer/9743.png,Training
3,imagesFer/9744.png,Training
4,imagesFer/9745.png,Training
4,imagesFer/9746.png,Training
4,imagesFer/9747.png,Training
0,imagesFer/9748.png,Training
5,imagesFer/9749.png,Training
4,imagesFer/9750.png,Training
0,imagesFer/9751.png,Training
0,imagesFer/9752.png,Training
0,imagesFer/9753.png,Training
6,imagesFer/9754.png,Training
0,imagesFer/9755.png,Training
4,imagesFer/9756.png,Training
6,imagesFer/9757.png,Training
2,imagesFer/9758.png,Training
5,imagesFer/9759.png,Training
2,imagesFer/9760.png,Training
2,imagesFer/9761.png,Training
3,imagesFer/9762.png,Training
4,imagesFer/9763.png,Training
3,imagesFer/9764.png,Training
2,imagesFer/9765.png,Training
3,imagesFer/9766.png,Training
0,imagesFer/9767.png,Training
6,imagesFer/9768.png,Training
4,imagesFer/9769.png,Training
0,imagesFer/9770.png,Training
0,imagesFer/9771.png,Training
3,imagesFer/9772.png,Training
6,imagesFer/9773.png,Training
3,imagesFer/9774.png,Training
3,imagesFer/9775.png,Training
5,imagesFer/9776.png,Training
6,imagesFer/9777.png,Training
3,imagesFer/9778.png,Training
3,imagesFer/9779.png,Training
6,imagesFer/9780.png,Training
5,imagesFer/9781.png,Training
0,imagesFer/9782.png,Training
3,imagesFer/9783.png,Training
5,imagesFer/9784.png,Training
0,imagesFer/9785.png,Training
5,imagesFer/9786.png,Training
5,imagesFer/9787.png,Training
2,imagesFer/9788.png,Training
5,imagesFer/9789.png,Training
3,imagesFer/9790.png,Training
4,imagesFer/9791.png,Training
5,imagesFer/9792.png,Training
6,imagesFer/9793.png,Training
4,imagesFer/9794.png,Training
2,imagesFer/9795.png,Training
5,imagesFer/9796.png,Training
5,imagesFer/9797.png,Training
0,imagesFer/9798.png,Training
6,imagesFer/9799.png,Training
3,imagesFer/9800.png,Training
5,imagesFer/9801.png,Training
0,imagesFer/9802.png,Training
6,imagesFer/9803.png,Training
0,imagesFer/9804.png,Training
6,imagesFer/9805.png,Training
5,imagesFer/9806.png,Training
6,imagesFer/9807.png,Training
2,imagesFer/9808.png,Training
0,imagesFer/9809.png,Training
4,imagesFer/9810.png,Training
0,imagesFer/9811.png,Training
3,imagesFer/9812.png,Training
5,imagesFer/9813.png,Training
4,imagesFer/9814.png,Training
0,imagesFer/9815.png,Training
3,imagesFer/9816.png,Training
0,imagesFer/9817.png,Training
5,imagesFer/9818.png,Training
3,imagesFer/9819.png,Training
2,imagesFer/9820.png,Training
5,imagesFer/9821.png,Training
0,imagesFer/9822.png,Training
6,imagesFer/9823.png,Training
6,imagesFer/9824.png,Training
3,imagesFer/9825.png,Training
3,imagesFer/9826.png,Training
3,imagesFer/9827.png,Training
3,imagesFer/9828.png,Training
6,imagesFer/9829.png,Training
5,imagesFer/9830.png,Training
6,imagesFer/9831.png,Training
4,imagesFer/9832.png,Training
3,imagesFer/9833.png,Training
3,imagesFer/9834.png,Training
5,imagesFer/9835.png,Training
2,imagesFer/9836.png,Training
3,imagesFer/9837.png,Training
6,imagesFer/9838.png,Training
5,imagesFer/9839.png,Training
3,imagesFer/9840.png,Training
4,imagesFer/9841.png,Training
2,imagesFer/9842.png,Training
6,imagesFer/9843.png,Training
1,imagesFer/9844.png,Training
3,imagesFer/9845.png,Training
3,imagesFer/9846.png,Training
4,imagesFer/9847.png,Training
3,imagesFer/9848.png,Training
2,imagesFer/9849.png,Training
2,imagesFer/9850.png,Training
0,imagesFer/9851.png,Training
6,imagesFer/9852.png,Training
5,imagesFer/9853.png,Training
2,imagesFer/9854.png,Training
3,imagesFer/9855.png,Training
3,imagesFer/9856.png,Training
2,imagesFer/9857.png,Training
6,imagesFer/9858.png,Training
5,imagesFer/9859.png,Training
2,imagesFer/9860.png,Training
2,imagesFer/9861.png,Training
0,imagesFer/9862.png,Training
4,imagesFer/9863.png,Training
4,imagesFer/9864.png,Training
3,imagesFer/9865.png,Training
4,imagesFer/9866.png,Training
6,imagesFer/9867.png,Training
4,imagesFer/9868.png,Training
5,imagesFer/9869.png,Training
4,imagesFer/9870.png,Training
6,imagesFer/9871.png,Training
3,imagesFer/9872.png,Training
0,imagesFer/9873.png,Training
6,imagesFer/9874.png,Training
3,imagesFer/9875.png,Training
0,imagesFer/9876.png,Training
2,imagesFer/9877.png,Training
5,imagesFer/9878.png,Training
5,imagesFer/9879.png,Training
5,imagesFer/9880.png,Training
6,imagesFer/9881.png,Training
5,imagesFer/9882.png,Training
3,imagesFer/9883.png,Training
0,imagesFer/9884.png,Training
4,imagesFer/9885.png,Training
3,imagesFer/9886.png,Training
5,imagesFer/9887.png,Training
2,imagesFer/9888.png,Training
4,imagesFer/9889.png,Training
3,imagesFer/9890.png,Training
4,imagesFer/9891.png,Training
4,imagesFer/9892.png,Training
3,imagesFer/9893.png,Training
5,imagesFer/9894.png,Training
4,imagesFer/9895.png,Training
0,imagesFer/9896.png,Training
3,imagesFer/9897.png,Training
2,imagesFer/9898.png,Training
3,imagesFer/9899.png,Training
4,imagesFer/9900.png,Training
3,imagesFer/9901.png,Training
0,imagesFer/9902.png,Training
3,imagesFer/9903.png,Training
3,imagesFer/9904.png,Training
0,imagesFer/9905.png,Training
6,imagesFer/9906.png,Training
6,imagesFer/9907.png,Training
5,imagesFer/9908.png,Training
4,imagesFer/9909.png,Training
3,imagesFer/9910.png,Training
0,imagesFer/9911.png,Training
4,imagesFer/9912.png,Training
1,imagesFer/9913.png,Training
3,imagesFer/9914.png,Training
6,imagesFer/9915.png,Training
0,imagesFer/9916.png,Training
3,imagesFer/9917.png,Training
5,imagesFer/9918.png,Training
0,imagesFer/9919.png,Training
6,imagesFer/9920.png,Training
3,imagesFer/9921.png,Training
3,imagesFer/9922.png,Training
4,imagesFer/9923.png,Training
5,imagesFer/9924.png,Training
3,imagesFer/9925.png,Training
6,imagesFer/9926.png,Training
4,imagesFer/9927.png,Training
3,imagesFer/9928.png,Training
3,imagesFer/9929.png,Training
0,imagesFer/9930.png,Training
0,imagesFer/9931.png,Training
3,imagesFer/9932.png,Training
3,imagesFer/9933.png,Training
3,imagesFer/9934.png,Training
3,imagesFer/9935.png,Training
6,imagesFer/9936.png,Training
3,imagesFer/9937.png,Training
4,imagesFer/9938.png,Training
2,imagesFer/9939.png,Training
3,imagesFer/9940.png,Training
2,imagesFer/9941.png,Training
5,imagesFer/9942.png,Training
4,imagesFer/9943.png,Training
3,imagesFer/9944.png,Training
6,imagesFer/9945.png,Training
4,imagesFer/9946.png,Training
5,imagesFer/9947.png,Training
2,imagesFer/9948.png,Training
5,imagesFer/9949.png,Training
0,imagesFer/9950.png,Training
2,imagesFer/9951.png,Training
4,imagesFer/9952.png,Training
0,imagesFer/9953.png,Training
6,imagesFer/9954.png,Training
5,imagesFer/9955.png,Training
0,imagesFer/9956.png,Training
3,imagesFer/9957.png,Training
2,imagesFer/9958.png,Training
3,imagesFer/9959.png,Training
3,imagesFer/9960.png,Training
5,imagesFer/9961.png,Training
2,imagesFer/9962.png,Training
4,imagesFer/9963.png,Training
2,imagesFer/9964.png,Training
2,imagesFer/9965.png,Training
4,imagesFer/9966.png,Training
3,imagesFer/9967.png,Training
2,imagesFer/9968.png,Training
5,imagesFer/9969.png,Training
6,imagesFer/9970.png,Training
3,imagesFer/9971.png,Training
2,imagesFer/9972.png,Training
3,imagesFer/9973.png,Training
4,imagesFer/9974.png,Training
6,imagesFer/9975.png,Training
4,imagesFer/9976.png,Training
3,imagesFer/9977.png,Training
3,imagesFer/9978.png,Training
3,imagesFer/9979.png,Training
6,imagesFer/9980.png,Training
0,imagesFer/9981.png,Training
6,imagesFer/9982.png,Training
3,imagesFer/9983.png,Training
3,imagesFer/9984.png,Training
5,imagesFer/9985.png,Training
4,imagesFer/9986.png,Training
6,imagesFer/9987.png,Training
0,imagesFer/9988.png,Training
3,imagesFer/9989.png,Training
5,imagesFer/9990.png,Training
2,imagesFer/9991.png,Training
5,imagesFer/9992.png,Training
6,imagesFer/9993.png,Training
0,imagesFer/9994.png,Training
6,imagesFer/9995.png,Training
5,imagesFer/9996.png,Training
4,imagesFer/9997.png,Training
6,imagesFer/9998.png,Training
6,imagesFer/9999.png,Training
3,imagesFer/10000.png,Training
3,imagesFer/10001.png,Training
0,imagesFer/10002.png,Training
6,imagesFer/10003.png,Training
4,imagesFer/10004.png,Training
3,imagesFer/10005.png,Training
4,imagesFer/10006.png,Training
5,imagesFer/10007.png,Training
4,imagesFer/10008.png,Training
5,imagesFer/10009.png,Training
2,imagesFer/10010.png,Training
5,imagesFer/10011.png,Training
2,imagesFer/10012.png,Training
5,imagesFer/10013.png,Training
6,imagesFer/10014.png,Training
2,imagesFer/10015.png,Training
0,imagesFer/10016.png,Training
6,imagesFer/10017.png,Training
1,imagesFer/10018.png,Training
3,imagesFer/10019.png,Training
4,imagesFer/10020.png,Training
6,imagesFer/10021.png,Training
1,imagesFer/10022.png,Training
3,imagesFer/10023.png,Training
6,imagesFer/10024.png,Training
2,imagesFer/10025.png,Training
6,imagesFer/10026.png,Training
6,imagesFer/10027.png,Training
4,imagesFer/10028.png,Training
2,imagesFer/10029.png,Training
6,imagesFer/10030.png,Training
4,imagesFer/10031.png,Training
2,imagesFer/10032.png,Training
6,imagesFer/10033.png,Training
4,imagesFer/10034.png,Training
3,imagesFer/10035.png,Training
6,imagesFer/10036.png,Training
0,imagesFer/10037.png,Training
0,imagesFer/10038.png,Training
3,imagesFer/10039.png,Training
2,imagesFer/10040.png,Training
6,imagesFer/10041.png,Training
3,imagesFer/10042.png,Training
2,imagesFer/10043.png,Training
2,imagesFer/10044.png,Training
6,imagesFer/10045.png,Training
3,imagesFer/10046.png,Training
2,imagesFer/10047.png,Training
6,imagesFer/10048.png,Training
4,imagesFer/10049.png,Training
3,imagesFer/10050.png,Training
6,imagesFer/10051.png,Training
0,imagesFer/10052.png,Training
1,imagesFer/10053.png,Training
6,imagesFer/10054.png,Training
2,imagesFer/10055.png,Training
5,imagesFer/10056.png,Training
0,imagesFer/10057.png,Training
6,imagesFer/10058.png,Training
4,imagesFer/10059.png,Training
3,imagesFer/10060.png,Training
5,imagesFer/10061.png,Training
6,imagesFer/10062.png,Training
0,imagesFer/10063.png,Training
4,imagesFer/10064.png,Training
0,imagesFer/10065.png,Training
3,imagesFer/10066.png,Training
2,imagesFer/10067.png,Training
6,imagesFer/10068.png,Training
0,imagesFer/10069.png,Training
4,imagesFer/10070.png,Training
3,imagesFer/10071.png,Training
2,imagesFer/10072.png,Training
4,imagesFer/10073.png,Training
3,imagesFer/10074.png,Training
2,imagesFer/10075.png,Training
5,imagesFer/10076.png,Training
6,imagesFer/10077.png,Training
4,imagesFer/10078.png,Training
0,imagesFer/10079.png,Training
5,imagesFer/10080.png,Training
4,imagesFer/10081.png,Training
5,imagesFer/10082.png,Training
3,imagesFer/10083.png,Training
6,imagesFer/10084.png,Training
6,imagesFer/10085.png,Training
2,imagesFer/10086.png,Training
5,imagesFer/10087.png,Training
2,imagesFer/10088.png,Training
4,imagesFer/10089.png,Training
2,imagesFer/10090.png,Training
6,imagesFer/10091.png,Training
3,imagesFer/10092.png,Training
6,imagesFer/10093.png,Training
3,imagesFer/10094.png,Training
0,imagesFer/10095.png,Training
3,imagesFer/10096.png,Training
5,imagesFer/10097.png,Training
3,imagesFer/10098.png,Training
2,imagesFer/10099.png,Training
0,imagesFer/10100.png,Training
6,imagesFer/10101.png,Training
3,imagesFer/10102.png,Training
4,imagesFer/10103.png,Training
3,imagesFer/10104.png,Training
0,imagesFer/10105.png,Training
3,imagesFer/10106.png,Training
2,imagesFer/10107.png,Training
4,imagesFer/10108.png,Training
6,imagesFer/10109.png,Training
6,imagesFer/10110.png,Training
3,imagesFer/10111.png,Training
1,imagesFer/10112.png,Training
6,imagesFer/10113.png,Training
4,imagesFer/10114.png,Training
0,imagesFer/10115.png,Training
4,imagesFer/10116.png,Training
6,imagesFer/10117.png,Training
6,imagesFer/10118.png,Training
6,imagesFer/10119.png,Training
3,imagesFer/10120.png,Training
0,imagesFer/10121.png,Training
0,imagesFer/10122.png,Training
2,imagesFer/10123.png,Training
3,imagesFer/10124.png,Training
2,imagesFer/10125.png,Training
3,imagesFer/10126.png,Training
4,imagesFer/10127.png,Training
4,imagesFer/10128.png,Training
6,imagesFer/10129.png,Training
6,imagesFer/10130.png,Training
2,imagesFer/10131.png,Training
4,imagesFer/10132.png,Training
4,imagesFer/10133.png,Training
6,imagesFer/10134.png,Training
3,imagesFer/10135.png,Training
6,imagesFer/10136.png,Training
1,imagesFer/10137.png,Training
3,imagesFer/10138.png,Training
3,imagesFer/10139.png,Training
3,imagesFer/10140.png,Training
3,imagesFer/10141.png,Training
0,imagesFer/10142.png,Training
6,imagesFer/10143.png,Training
5,imagesFer/10144.png,Training
3,imagesFer/10145.png,Training
3,imagesFer/10146.png,Training
2,imagesFer/10147.png,Training
0,imagesFer/10148.png,Training
2,imagesFer/10149.png,Training
6,imagesFer/10150.png,Training
3,imagesFer/10151.png,Training
2,imagesFer/10152.png,Training
3,imagesFer/10153.png,Training
0,imagesFer/10154.png,Training
0,imagesFer/10155.png,Training
3,imagesFer/10156.png,Training
3,imagesFer/10157.png,Training
0,imagesFer/10158.png,Training
3,imagesFer/10159.png,Training
3,imagesFer/10160.png,Training
3,imagesFer/10161.png,Training
5,imagesFer/10162.png,Training
0,imagesFer/10163.png,Training
4,imagesFer/10164.png,Training
4,imagesFer/10165.png,Training
3,imagesFer/10166.png,Training
0,imagesFer/10167.png,Training
3,imagesFer/10168.png,Training
2,imagesFer/10169.png,Training
2,imagesFer/10170.png,Training
4,imagesFer/10171.png,Training
4,imagesFer/10172.png,Training
6,imagesFer/10173.png,Training
6,imagesFer/10174.png,Training
6,imagesFer/10175.png,Training
4,imagesFer/10176.png,Training
6,imagesFer/10177.png,Training
0,imagesFer/10178.png,Training
4,imagesFer/10179.png,Training
6,imagesFer/10180.png,Training
0,imagesFer/10181.png,Training
3,imagesFer/10182.png,Training
2,imagesFer/10183.png,Training
5,imagesFer/10184.png,Training
5,imagesFer/10185.png,Training
3,imagesFer/10186.png,Training
3,imagesFer/10187.png,Training
4,imagesFer/10188.png,Training
2,imagesFer/10189.png,Training
6,imagesFer/10190.png,Training
2,imagesFer/10191.png,Training
0,imagesFer/10192.png,Training
3,imagesFer/10193.png,Training
3,imagesFer/10194.png,Training
6,imagesFer/10195.png,Training
0,imagesFer/10196.png,Training
